gene_id,non_coding,mzt_gene_class,hourly_wave,utr,s8mers,s7mera1,s7merm8,s6mer,s6mero,target
ENSDARG00000074535,no,maternal,not_assigned,ENSDARG00000074535:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000074540,no,maternal_zygotic,7,ENSDARG00000074540:UTR3,0,0,0,0,0,controls
ENSDARG00000074544,no,maternal_zygotic,5,ENSDARG00000074544:UTR1,0,0,0,0,0,others
ENSDARG00000074552,no,maternal_zygotic,5,ENSDARG00000074552:UTR4,0,0,0,0,0,others
ENSDARG00000074554,no,maternal_zygotic,6,ENSDARG00000074554:UTR2,0,0,0,1,1,putative_targets
ENSDARG00000074558,no,maternal,not_assigned,ENSDARG00000074558:UTR4,0,0,1,0,0,putative_targets
ENSDARG00000074565,no,maternal,not_assigned,ENSDARG00000074565:UTR9,1,0,0,0,1,putative_targets
ENSDARG00000074572,no,maternal_zygotic,4,ENSDARG00000074572:UTR6,0,0,1,0,1,putative_targets
ENSDARG00000074575,no,maternal_zygotic,6,ENSDARG00000074575:UTR3,0,1,1,1,0,putative_targets
ENSDARG00000074588,no,maternal,not_assigned,ENSDARG00000074588:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000074589,no,zygotic,7,ENSDARG00000074589:UTR5,0,0,0,0,0,others
ENSDARG00000074599,no,maternal_zygotic,5,ENSDARG00000074599:UTR8,0,0,1,2,1,putative_targets
ENSDARG00000074611,no,maternal_zygotic,not_assigned,ENSDARG00000074611:UTR6,0,0,0,0,1,putative_targets
ENSDARG00000074617,no,maternal_zygotic,6,ENSDARG00000074617:UTR3,0,0,1,1,0,putative_targets
ENSDARG00000074623,no,maternal,not_assigned,ENSDARG00000074623:UTR2,0,0,0,0,0,controls
ENSDARG00000074624,no,maternal_zygotic,4,ENSDARG00000074624:UTR3,0,0,0,0,0,controls
ENSDARG00000074634,no,maternal_zygotic,6,ENSDARG00000074634:UTR6,0,0,0,0,0,others
ENSDARG00000074656,no,maternal_zygotic,5,ENSDARG00000074656:UTR3,0,0,0,0,0,others
ENSDARG00000074662,no,maternal,not_assigned,ENSDARG00000074662:UTR3,0,0,0,0,0,controls
ENSDARG00000074663,no,maternal,not_assigned,ENSDARG00000074663:UTR5,0,0,0,1,1,putative_targets
ENSDARG00000074667,no,maternal_zygotic,6,ENSDARG00000074667:UTR3,0,0,0,0,0,controls
ENSDARG00000074675,no,maternal_zygotic,6,ENSDARG00000074675:UTR3,0,0,1,0,0,putative_targets
ENSDARG00000074680,no,maternal,not_assigned,ENSDARG00000074680:UTR6,0,1,0,0,1,putative_targets
ENSDARG00000074686,no,maternal_zygotic,4,ENSDARG00000074686:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000074688,no,maternal_zygotic,5,ENSDARG00000074688:UTR5,0,0,0,0,2,putative_targets
ENSDARG00000074691,no,maternal,not_assigned,ENSDARG00000074691:UTR5,0,0,0,0,0,others
ENSDARG00000074695,no,maternal_zygotic,6,ENSDARG00000074695:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000074703,no,maternal_zygotic,7,ENSDARG00000074703:UTR2,0,0,0,0,0,others
ENSDARG00000074715,no,maternal,not_assigned,ENSDARG00000074715:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000074726,no,maternal_zygotic,not_assigned,ENSDARG00000074726:UTR3,0,0,0,0,0,others
ENSDARG00000074727,no,maternal_zygotic,6,ENSDARG00000074727:UTR3,0,0,0,0,0,others
ENSDARG00000074730,no,maternal,not_assigned,ENSDARG00000074730:UTR5,0,0,0,0,0,others
ENSDARG00000074734,no,maternal_zygotic,not_assigned,ENSDARG00000074734:UTR6,0,0,0,2,0,putative_targets
ENSDARG00000074747,no,maternal_zygotic,6,ENSDARG00000074747:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000074752,no,maternal,not_assigned,ENSDARG00000074752:UTR2,0,0,0,0,0,controls
ENSDARG00000074757,no,maternal_zygotic,not_assigned,ENSDARG00000074757:UTR1,0,0,0,2,0,putative_targets
ENSDARG00000074758,no,maternal_zygotic,5,ENSDARG00000074758:UTR5,0,0,1,0,0,putative_targets
ENSDARG00000074759,no,maternal,not_assigned,ENSDARG00000074759:UTR4,0,0,0,0,0,others
ENSDARG00000074760,no,maternal,not_assigned,ENSDARG00000074760:UTR2,0,0,0,0,0,others
ENSDARG00000074764,no,maternal,not_assigned,ENSDARG00000074764:UTR2,0,0,0,0,0,others
ENSDARG00000074779,no,maternal_zygotic,7,ENSDARG00000074779:UTR2,0,0,0,0,0,others
ENSDARG00000074790,no,maternal_zygotic,5,ENSDARG00000074790:UTR2,0,0,0,0,0,others
ENSDARG00000074791,no,maternal,not_assigned,ENSDARG00000074791:UTR4,0,0,0,0,0,others
ENSDARG00000074796,no,maternal_zygotic,5,ENSDARG00000074796:UTR2,0,0,0,0,0,others
ENSDARG00000074804,no,maternal_zygotic,6,ENSDARG00000074804:UTR6,0,0,1,0,2,putative_targets
ENSDARG00000074807,no,maternal_zygotic,6,ENSDARG00000074807:UTR4,0,0,0,0,0,others
ENSDARG00000074843,no,maternal_zygotic,6,ENSDARG00000074843:UTR6,0,0,0,2,0,putative_targets
ENSDARG00000074848,no,maternal_zygotic,5,ENSDARG00000074848:UTR5,0,0,0,0,0,others
ENSDARG00000074849,no,maternal_zygotic,4,ENSDARG00000074849:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000074854,no,maternal,not_assigned,ENSDARG00000074854:UTR2,0,0,0,0,0,others
ENSDARG00000074858,no,maternal,not_assigned,ENSDARG00000074858:UTR1,0,0,1,3,0,known_target
ENSDARG00000074867,no,zygotic,7,ENSDARG00000074867:UTR1,0,0,1,0,0,putative_targets
ENSDARG00000074868,yes,maternal,not_assigned,ENSDARG00000074868,0,0,0,0,0,others
ENSDARG00000074892,no,maternal,not_assigned,ENSDARG00000074892:UTR3,0,0,0,0,0,controls
ENSDARG00000074894,no,maternal_zygotic,7,ENSDARG00000074894:UTR3,0,0,0,0,0,others
ENSDARG00000074895,no,maternal,not_assigned,ENSDARG00000074895:UTR5,0,0,0,0,0,others
ENSDARG00000074899,no,maternal_zygotic,5,ENSDARG00000074899:UTR3,1,0,0,0,1,putative_targets
ENSDARG00000074904,no,maternal,not_assigned,ENSDARG00000074904:UTR6,0,0,0,1,2,putative_targets
ENSDARG00000074909,no,maternal_zygotic,6,ENSDARG00000074909:UTR9,0,0,0,1,0,putative_targets
ENSDARG00000074910,no,maternal,not_assigned,ENSDARG00000074910:UTR4,0,0,0,2,0,putative_targets
ENSDARG00000074915,no,maternal,not_assigned,ENSDARG00000074915:UTR2,0,0,0,0,0,controls
ENSDARG00000074927,no,maternal_zygotic,4,ENSDARG00000074927:UTR2,0,1,0,1,0,putative_targets
ENSDARG00000074955,no,maternal_zygotic,5,ENSDARG00000074955:UTR9,0,0,0,0,0,others
ENSDARG00000074967,no,maternal,not_assigned,ENSDARG00000074967:UTR5,0,0,0,0,0,controls
ENSDARG00000074968,no,maternal,not_assigned,ENSDARG00000074968:UTR2,1,0,0,1,0,putative_targets
ENSDARG00000074979,no,maternal_zygotic,5,ENSDARG00000074979:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000074985,no,maternal_zygotic,5,ENSDARG00000074985:UTR9,0,0,0,0,0,others
ENSDARG00000074996,no,maternal,not_assigned,ENSDARG00000074996:UTR3,0,0,0,0,0,others
ENSDARG00000075007,no,maternal_zygotic,5,ENSDARG00000075007:UTR2,0,0,0,0,0,controls
ENSDARG00000075008,no,maternal,not_assigned,ENSDARG00000075008:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000075014,no,maternal_zygotic,5,ENSDARG00000075014:UTR2,0,0,0,0,0,others
ENSDARG00000075025,no,maternal,not_assigned,ENSDARG00000075025:UTR2,0,0,0,0,0,others
ENSDARG00000075030,no,maternal,not_assigned,ENSDARG00000075030:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000075033,no,maternal_zygotic,not_assigned,ENSDARG00000075033:UTR2,0,0,0,0,0,controls
ENSDARG00000075034,no,maternal,not_assigned,ENSDARG00000075034:UTR2,0,0,1,1,0,putative_targets
ENSDARG00000075041,no,maternal_zygotic,6,ENSDARG00000075041:UTR5,0,0,0,1,0,putative_targets
ENSDARG00000075048,no,zygotic,6,ENSDARG00000075048:UTR2,0,0,0,0,0,others
ENSDARG00000075072,no,maternal,not_assigned,ENSDARG00000075072:UTR4,0,0,0,0,0,others
ENSDARG00000075083,no,maternal,not_assigned,ENSDARG00000075083:UTR2,0,0,0,0,0,others
ENSDARG00000075092,no,maternal,not_assigned,ENSDARG00000075092:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000075100,no,maternal,not_assigned,ENSDARG00000075100:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000075113,no,maternal_zygotic,4,ENSDARG00000075113:UTR2,0,0,0,0,0,controls
ENSDARG00000075116,no,zygotic,7,ENSDARG00000075116:UTR2,0,1,0,0,0,putative_targets
ENSDARG00000075121,no,maternal,not_assigned,ENSDARG00000075121:UTR3,0,0,0,0,0,controls
ENSDARG00000075123,no,maternal,not_assigned,ENSDARG00000075123:UTR4,0,0,0,0,0,controls
ENSDARG00000075126,no,maternal,not_assigned,ENSDARG00000075126:UTR4,0,0,0,0,0,others
ENSDARG00000075129,no,maternal_zygotic,7,ENSDARG00000075129:UTR3,0,0,0,0,0,others
ENSDARG00000075132,no,maternal,not_assigned,ENSDARG00000075132:UTR2,0,0,0,0,0,others
ENSDARG00000075139,no,maternal,not_assigned,ENSDARG00000075139:UTR1,0,0,0,0,0,others
ENSDARG00000075143,no,maternal,not_assigned,ENSDARG00000075143:UTR2,0,0,0,1,1,putative_targets
ENSDARG00000075158,no,maternal,not_assigned,ENSDARG00000075158:UTR2,0,0,1,0,3,putative_targets
ENSDARG00000075164,no,maternal_zygotic,5,ENSDARG00000075164:UTR2,0,0,0,0,0,controls
ENSDARG00000075172,no,maternal,not_assigned,ENSDARG00000075172:UTR6,0,0,0,0,0,others
ENSDARG00000075173,no,maternal_zygotic,6,ENSDARG00000075173:UTR1,0,1,0,0,0,putative_targets
ENSDARG00000075178,no,maternal,not_assigned,ENSDARG00000075178:UTR3,0,0,0,1,1,putative_targets
ENSDARG00000075194,no,maternal_zygotic,5,ENSDARG00000075194:UTR2,0,0,0,0,0,controls
ENSDARG00000075211,no,maternal_zygotic,5,ENSDARG00000075211:UTR4,0,0,0,0,0,others
ENSDARG00000075215,no,maternal,not_assigned,ENSDARG00000075215:UTR7,0,0,0,0,0,others
ENSDARG00000075217,no,maternal,not_assigned,ENSDARG00000075217:UTR4,0,0,0,0,0,controls
ENSDARG00000075226,no,maternal_zygotic,7,ENSDARG00000075226:UTR6,0,0,0,0,0,others
ENSDARG00000075245,no,maternal,not_assigned,ENSDARG00000075245:UTR2,0,0,0,2,0,putative_targets
ENSDARG00000075252,no,maternal_zygotic,7,ENSDARG00000075252:UTR4,0,0,0,0,0,controls
ENSDARG00000075281,no,maternal,not_assigned,ENSDARG00000075281:UTR2,1,0,0,0,1,putative_targets
ENSDARG00000075297,no,zygotic,6,ENSDARG00000075297:UTR4,1,0,0,0,1,putative_targets
ENSDARG00000075314,no,maternal_zygotic,6,ENSDARG00000075314:UTR3,0,0,2,0,0,known_target
ENSDARG00000075323,no,maternal_zygotic,5,ENSDARG00000075323:UTR4,0,0,0,0,0,others
ENSDARG00000075325,no,maternal_zygotic,6,ENSDARG00000075325:UTR6,0,0,0,0,0,controls
ENSDARG00000075333,no,maternal,not_assigned,ENSDARG00000075333:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000075334,no,maternal,not_assigned,ENSDARG00000075334:UTR3,0,0,0,2,1,putative_targets
ENSDARG00000075346,no,maternal_zygotic,7,ENSDARG00000075346:UTR3,0,0,0,2,0,putative_targets
ENSDARG00000075347,no,maternal_zygotic,6,ENSDARG00000075347:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000075349,no,maternal_zygotic,not_assigned,ENSDARG00000075349:UTR6,0,0,1,1,0,known_target
ENSDARG00000075354,no,maternal_zygotic,7,ENSDARG00000075354:UTR3,0,0,0,0,0,others
ENSDARG00000075362,no,maternal,not_assigned,ENSDARG00000075362:UTR5,0,0,0,2,0,putative_targets
ENSDARG00000075369,no,maternal_zygotic,6,ENSDARG00000075369:UTR5,0,0,0,0,0,controls
ENSDARG00000075380,no,maternal_zygotic,6,ENSDARG00000075380:UTR2,0,0,0,0,0,others
ENSDARG00000075395,no,maternal,not_assigned,ENSDARG00000075395:UTR6,0,0,0,0,0,others
ENSDARG00000075397,no,maternal,not_assigned,ENSDARG00000075397,0,0,0,0,0,others
ENSDARG00000075405,no,maternal_zygotic,not_assigned,ENSDARG00000075405:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000075416,no,maternal,not_assigned,ENSDARG00000075416:UTR2,0,0,0,0,0,controls
ENSDARG00000075421,no,maternal,not_assigned,ENSDARG00000075421:UTR3,0,0,0,0,0,controls
ENSDARG00000075433,no,maternal,not_assigned,ENSDARG00000075433:UTR9,0,0,0,0,0,others
ENSDARG00000075435,no,maternal,not_assigned,ENSDARG00000075435:UTR7,0,0,0,2,0,known_target
ENSDARG00000075437,no,maternal,not_assigned,ENSDARG00000075437:UTR6,0,0,0,0,1,putative_targets
ENSDARG00000075445,no,maternal_zygotic,5,ENSDARG00000075445:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000075446,no,maternal_zygotic,7,ENSDARG00000075446:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000075454,no,maternal,not_assigned,ENSDARG00000075454:UTR1,0,0,0,0,0,others
ENSDARG00000075456,no,maternal,not_assigned,ENSDARG00000075456:UTR7,0,0,0,0,1,putative_targets
ENSDARG00000075461,no,maternal,not_assigned,ENSDARG00000075461:UTR4,0,0,0,0,0,others
ENSDARG00000075470,no,maternal,not_assigned,ENSDARG00000075470:UTR5,0,0,0,0,0,others
ENSDARG00000075504,no,maternal,not_assigned,ENSDARG00000075504:UTR4,0,1,0,0,0,putative_targets
ENSDARG00000075509,no,maternal_zygotic,4,ENSDARG00000075509:UTR2,0,0,0,0,0,others
ENSDARG00000075525,no,maternal,not_assigned,ENSDARG00000075525:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000075526,no,maternal_zygotic,5,ENSDARG00000075526:UTR3,0,0,0,0,0,others
ENSDARG00000075528,no,maternal,not_assigned,ENSDARG00000075528,0,0,0,0,0,others
ENSDARG00000075530,no,maternal,not_assigned,ENSDARG00000075530:UTR2,0,0,0,0,0,others
ENSDARG00000075533,no,maternal,not_assigned,ENSDARG00000075533:UTR3,0,0,0,0,0,others
ENSDARG00000075536,no,maternal_zygotic,4,ENSDARG00000075536:UTR6,0,0,0,2,0,known_target
ENSDARG00000075543,no,maternal_zygotic,5,ENSDARG00000075543:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000075556,no,maternal_zygotic,7,ENSDARG00000075556:UTR4,1,2,0,0,1,known_target
ENSDARG00000075559,no,maternal_zygotic,5,ENSDARG00000075559:UTR2,0,0,0,0,0,others
ENSDARG00000075560,no,maternal,not_assigned,ENSDARG00000075560:UTR4,0,0,0,0,0,others
ENSDARG00000075569,no,maternal_zygotic,5,ENSDARG00000075569:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000075570,no,maternal_zygotic,6,ENSDARG00000075570:UTR2,0,0,0,0,0,others
ENSDARG00000075593,no,maternal_zygotic,5,ENSDARG00000075593:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000075612,no,zygotic,7,ENSDARG00000075612:UTR6,0,0,0,0,0,others
ENSDARG00000075616,no,maternal_zygotic,6,ENSDARG00000075616:UTR3,0,0,0,0,0,others
ENSDARG00000075618,no,maternal,not_assigned,ENSDARG00000075618:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000075619,no,maternal,not_assigned,ENSDARG00000075619:UTR9,0,0,0,0,0,others
ENSDARG00000075621,no,maternal_zygotic,5,ENSDARG00000075621:UTR2,0,0,0,0,0,others
ENSDARG00000075622,no,zygotic,6,ENSDARG00000075622:UTR5,0,0,0,0,0,others
ENSDARG00000075625,no,maternal_zygotic,7,ENSDARG00000075625:UTR4,0,0,1,1,0,putative_targets
ENSDARG00000075639,no,maternal_zygotic,5,ENSDARG00000075639:UTR3,0,0,0,0,0,others
ENSDARG00000075650,no,maternal_zygotic,7,ENSDARG00000075650:UTR2,0,0,0,0,2,putative_targets
ENSDARG00000075666,no,zygotic,4,ENSDARG00000075666:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000075672,no,maternal,not_assigned,ENSDARG00000075672,0,0,0,0,0,others
ENSDARG00000075673,no,maternal_zygotic,6,ENSDARG00000075673:UTR6,0,0,0,1,0,putative_targets
ENSDARG00000075677,no,maternal_zygotic,7,ENSDARG00000075677:UTR2,0,0,0,0,0,controls
ENSDARG00000075682,no,maternal_zygotic,4,ENSDARG00000075682:UTR8,0,0,0,1,0,putative_targets
ENSDARG00000075687,no,maternal,not_assigned,ENSDARG00000075687:UTR6,0,0,1,2,0,putative_targets
ENSDARG00000075709,no,maternal_zygotic,5,ENSDARG00000075709:UTR6,0,0,0,0,0,others
ENSDARG00000075721,no,maternal,not_assigned,ENSDARG00000075721:UTR3,0,0,0,0,0,others
ENSDARG00000075725,no,maternal_zygotic,7,ENSDARG00000075725:UTR4,0,0,0,0,0,others
ENSDARG00000075730,no,maternal_zygotic,6,ENSDARG00000075730:UTR4,0,0,0,0,0,others
ENSDARG00000075732,no,maternal,not_assigned,ENSDARG00000075732:UTR4,0,0,0,0,0,others
ENSDARG00000075733,no,maternal,not_assigned,ENSDARG00000075733:UTR4,0,0,0,0,0,others
ENSDARG00000075743,no,maternal_zygotic,7,ENSDARG00000075743:UTR2,0,0,0,0,0,others
ENSDARG00000075747,no,maternal,not_assigned,ENSDARG00000075747:UTR3,0,0,0,0,0,others
ENSDARG00000075754,no,maternal,not_assigned,ENSDARG00000075754:UTR3,0,0,0,0,0,others
ENSDARG00000075758,no,maternal_zygotic,5,ENSDARG00000075758:UTR5,0,0,0,0,0,controls
ENSDARG00000075768,no,maternal_zygotic,5,ENSDARG00000075768:UTR1,0,0,0,1,1,putative_targets
ENSDARG00000075774,no,maternal_zygotic,7,ENSDARG00000075774:UTR5,0,2,0,1,1,putative_targets
ENSDARG00000075793,no,maternal,not_assigned,ENSDARG00000075793:UTR9,0,0,1,0,0,putative_targets
ENSDARG00000075795,no,maternal_zygotic,5,ENSDARG00000075795:UTR2,0,0,0,0,0,others
ENSDARG00000075798,no,maternal_zygotic,5,ENSDARG00000075798:UTR5,1,0,0,0,1,putative_targets
ENSDARG00000075806,no,maternal_zygotic,7,ENSDARG00000075806:UTR5,0,1,0,0,0,putative_targets
ENSDARG00000075821,no,maternal,not_assigned,ENSDARG00000075821:UTR3,0,0,0,1,0,known_target
ENSDARG00000075824,no,maternal_zygotic,5,ENSDARG00000075824:UTR1,0,0,0,0,0,others
ENSDARG00000075831,no,zygotic,5,ENSDARG00000075831:UTR2,0,1,0,0,1,putative_targets
ENSDARG00000075834,no,maternal,not_assigned,ENSDARG00000075834:UTR4,0,0,0,0,2,putative_targets
ENSDARG00000075837,no,maternal,not_assigned,ENSDARG00000075837:UTR2,0,0,0,0,0,others
ENSDARG00000075849,no,maternal_zygotic,6,ENSDARG00000075849:UTR2,0,0,0,0,0,others
ENSDARG00000075850,no,maternal,not_assigned,ENSDARG00000075850:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000075864,no,maternal,not_assigned,ENSDARG00000075864:UTR4,0,0,0,2,1,putative_targets
ENSDARG00000075883,no,maternal_zygotic,4,ENSDARG00000075883:UTR4,0,0,0,0,0,others
ENSDARG00000075884,no,maternal,not_assigned,ENSDARG00000075884:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000075892,no,maternal_zygotic,6,ENSDARG00000075892:UTR4,0,0,0,0,0,others
ENSDARG00000075898,no,maternal,not_assigned,ENSDARG00000075898:UTR4,0,0,0,0,0,others
ENSDARG00000075904,no,maternal_zygotic,5,ENSDARG00000075904:UTR3,0,0,0,0,0,others
ENSDARG00000075916,no,maternal_zygotic,4,ENSDARG00000075916:UTR6,0,0,0,0,0,controls
ENSDARG00000075931,no,maternal,not_assigned,ENSDARG00000075931:UTR9,0,0,0,0,1,putative_targets
ENSDARG00000075933,no,maternal,not_assigned,ENSDARG00000075933:UTR2,0,0,0,0,0,others
ENSDARG00000075952,no,maternal,not_assigned,ENSDARG00000075952:UTR3,0,0,0,0,0,controls
ENSDARG00000075964,no,zygotic,7,ENSDARG00000075964:UTR4,0,0,0,0,3,putative_targets
ENSDARG00000075975,no,maternal,not_assigned,ENSDARG00000075975,0,0,0,0,0,others
ENSDARG00000075984,no,maternal,not_assigned,ENSDARG00000075984:UTR2,0,0,0,0,0,others
ENSDARG00000075989,no,maternal_zygotic,5,ENSDARG00000075989:UTR2,0,0,0,0,0,controls
ENSDARG00000076002,no,maternal,not_assigned,ENSDARG00000076002:UTR3,0,0,1,0,1,putative_targets
ENSDARG00000076004,no,maternal_zygotic,5,ENSDARG00000076004:UTR5,0,0,0,0,0,others
ENSDARG00000076017,no,maternal,not_assigned,ENSDARG00000076017:UTR5,0,0,0,0,0,others
ENSDARG00000076058,no,maternal,not_assigned,ENSDARG00000076058:UTR2,0,0,0,0,0,others
ENSDARG00000076066,no,maternal_zygotic,6,ENSDARG00000076066:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000076074,no,maternal_zygotic,6,ENSDARG00000076074:UTR5,0,0,0,0,0,controls
ENSDARG00000076082,no,zygotic,5,ENSDARG00000076082:UTR2,0,0,0,0,0,others
ENSDARG00000076092,no,maternal,not_assigned,ENSDARG00000076092:UTR5,0,0,0,0,0,controls
ENSDARG00000076104,no,maternal_zygotic,4,ENSDARG00000076104:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000076118,no,maternal,not_assigned,ENSDARG00000076118:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000076120,no,maternal,not_assigned,ENSDARG00000076120:UTR5,1,0,2,1,1,putative_targets
ENSDARG00000076128,no,maternal_zygotic,6,ENSDARG00000076128:UTR3,0,0,0,0,0,others
ENSDARG00000076143,no,maternal,not_assigned,ENSDARG00000076143:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000076153,no,maternal,not_assigned,ENSDARG00000076153:UTR3,0,0,0,0,0,others
ENSDARG00000076155,no,maternal_zygotic,not_assigned,ENSDARG00000076155:UTR1,0,0,0,0,0,controls
ENSDARG00000076176,no,maternal,not_assigned,ENSDARG00000076176:UTR2,0,0,0,0,0,others
ENSDARG00000076179,no,maternal,not_assigned,ENSDARG00000076179:UTR6,0,0,1,1,1,putative_targets
ENSDARG00000076214,no,maternal,not_assigned,ENSDARG00000076214:UTR4,0,0,0,0,0,controls
ENSDARG00000076223,no,maternal_zygotic,7,ENSDARG00000076223:UTR2,0,0,0,0,0,controls
ENSDARG00000076227,no,maternal_zygotic,6,ENSDARG00000076227:UTR2,0,0,0,0,0,controls
ENSDARG00000076228,no,maternal_zygotic,6,ENSDARG00000076228:UTR5,0,0,0,0,0,controls
ENSDARG00000076229,no,maternal,not_assigned,ENSDARG00000076229:UTR5,0,1,0,1,1,putative_targets
ENSDARG00000076238,no,maternal_zygotic,5,ENSDARG00000076238:UTR6,0,0,1,0,0,putative_targets
ENSDARG00000076239,no,maternal_zygotic,6,ENSDARG00000076239:UTR3,0,0,0,0,0,others
ENSDARG00000076241,no,maternal,not_assigned,ENSDARG00000076241:UTR8,0,0,0,0,0,others
ENSDARG00000076264,no,zygotic,4,ENSDARG00000076264:UTR2,0,0,0,0,0,others
ENSDARG00000076272,no,zygotic,4,ENSDARG00000076272:UTR3,0,0,0,0,0,controls
ENSDARG00000076283,no,maternal_zygotic,4,ENSDARG00000076283:UTR5,0,0,0,0,0,others
ENSDARG00000076290,no,maternal_zygotic,5,ENSDARG00000076290:UTR2,0,1,0,0,0,putative_targets
ENSDARG00000076296,no,maternal,not_assigned,ENSDARG00000076296:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000076297,no,maternal,not_assigned,ENSDARG00000076297:UTR2,0,0,0,0,0,others
ENSDARG00000076302,no,maternal_zygotic,5,ENSDARG00000076302:UTR4,0,0,0,2,0,putative_targets
ENSDARG00000076317,no,maternal_zygotic,6,ENSDARG00000076317:UTR10,0,0,0,0,0,others
ENSDARG00000076318,no,maternal,not_assigned,ENSDARG00000076318:UTR3,0,0,0,0,0,others
ENSDARG00000076324,no,maternal_zygotic,7,ENSDARG00000076324:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000076330,no,maternal,not_assigned,ENSDARG00000076330:UTR9,0,0,0,0,0,others
ENSDARG00000076334,no,maternal,not_assigned,ENSDARG00000076334:UTR2,0,0,0,0,0,others
ENSDARG00000076360,no,maternal,not_assigned,ENSDARG00000076360:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000076362,no,maternal,not_assigned,ENSDARG00000076362:UTR5,0,0,0,0,0,others
ENSDARG00000076379,no,maternal_zygotic,7,ENSDARG00000076379:UTR5,0,0,0,0,0,others
ENSDARG00000076391,no,maternal,not_assigned,ENSDARG00000076391:UTR5,0,0,0,0,0,others
ENSDARG00000076416,no,maternal_zygotic,6,ENSDARG00000076416:UTR9,0,0,0,1,1,putative_targets
ENSDARG00000076435,no,maternal,not_assigned,ENSDARG00000076435:UTR2,0,0,1,0,2,putative_targets
ENSDARG00000076437,no,maternal,not_assigned,ENSDARG00000076437:UTR3,0,0,0,0,0,others
ENSDARG00000076439,no,maternal_zygotic,5,ENSDARG00000076439:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000076442,no,maternal,not_assigned,ENSDARG00000076442:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000076451,no,maternal_zygotic,5,ENSDARG00000076451:UTR4,0,0,1,2,1,putative_targets
ENSDARG00000076466,no,maternal_zygotic,6,ENSDARG00000076466:UTR1,0,0,0,0,0,controls
ENSDARG00000076472,no,maternal_zygotic,5,ENSDARG00000076472:UTR2,0,0,0,0,0,others
ENSDARG00000076473,no,maternal,not_assigned,ENSDARG00000076473:UTR3,0,1,0,0,0,putative_targets
ENSDARG00000076474,no,maternal,not_assigned,ENSDARG00000076474:UTR2,0,0,0,0,0,others
ENSDARG00000076486,no,maternal,not_assigned,ENSDARG00000076486:UTR4,0,0,1,0,0,putative_targets
ENSDARG00000076487,no,maternal,not_assigned,ENSDARG00000076487:UTR5,0,0,0,0,0,others
ENSDARG00000076509,no,maternal_zygotic,5,ENSDARG00000076509:UTR2,0,0,0,0,0,others
ENSDARG00000076518,no,maternal_zygotic,7,ENSDARG00000076518:UTR4,0,0,0,0,0,others
ENSDARG00000076520,no,zygotic,7,ENSDARG00000076520:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000076526,no,maternal_zygotic,5,ENSDARG00000076526:UTR3,0,0,0,0,0,controls
ENSDARG00000076532,no,maternal_zygotic,4,ENSDARG00000076532:UTR6,0,0,0,0,0,controls
ENSDARG00000076533,no,zygotic,7,ENSDARG00000076533:UTR4,0,0,0,1,2,putative_targets
ENSDARG00000076542,no,maternal_zygotic,5,ENSDARG00000076542:UTR4,0,0,1,1,0,putative_targets
ENSDARG00000076563,no,maternal,not_assigned,ENSDARG00000076563:UTR12,0,1,2,1,0,putative_targets
ENSDARG00000076568,no,maternal_zygotic,4,ENSDARG00000076568:UTR4,0,0,0,0,0,others
ENSDARG00000076571,no,zygotic,5,ENSDARG00000076571:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000076584,no,maternal,not_assigned,ENSDARG00000076584:UTR2,0,0,0,0,0,others
ENSDARG00000076585,no,maternal_zygotic,5,ENSDARG00000076585:UTR2,0,1,0,0,0,putative_targets
